20101015,-0.42
20101018,1
20101019,-1.83
20101020,2.4
20101021,-1.03
20101022,-0.24
20101025,1.31
20101026,-0.86
20101027,-0.38
20101028,1.57
20101029,0.36
20101101,0.36
20101102,0
20101103,-0.45
20101104,0.69
20101105,-0.2
20101108,-0.94
20101109,-0.12
20101110,0.53
20101111,-0.7
20101112,-1.79
20101115,0.52
20101116,-3.08
20101117,-1.24
20101118,2.27
20101119,-0.31
20101122,-0.39
20101123,-0.9
20101124,1.19
20101125,0.14
20101126,-0.51
20101129,-0.22
20101130,-0.19
20101201,0.26
20101202,0.37
20101203,-0.55
20101206,-0.04
20101207,-0.32
20101208,0.35
20101209,-0.17
20101210,-0.33
20101213,0.91
20101214,-0.41
20101215,-0.23
20101216,-0.23
20101217,0.28
20101220,0.25
20101221,0.05
20101222,-0.16
20101223,0.2
20101224,0
20101227,0.16
20101228,-0.3
20101229,0.1
20101230,-0.49
20101231,0.77
20110103,0.1
20110104,-0.17
20110105,-0.21
20110106,-0.2
20110107,-0.23
20110110,0.13
20110111,0.72
20110112,1.77
20110113,-0.03
20110114,0.21
20110117,-0.1
20110118,0.27
20110119,-0.06
20110120,0
20110121,0.13
20110124,-0.02
20110125,-0.22
20110126,1.31
20110127,0
20110128,-0.46
20110131,0.2
20110201,0.44
20110202,0.13
20110203,-0.17
20110204,0.46
20110207,0.1
20110208,0.1
20110209,0.19
20110210,0.15
20110211,-0.3
20110214,0.2
20110215,0
20110216,-0.16
20110217,-0.45
20110218,1.43
20110221,-1.25
20110222,-1.36
20110223,-2.1
20110224,-2.95
20110225,1.69
20110228,0.1
20110301,1.01
20110302,0.54
20110303,0.07
20110304,0.9
20110307,0.12
20110308,-0.41
20110309,0.9
20110310,-0.77
20110311,-0.16
20110314,0.12
20110315,-4.38
20110316,-0.17
20110317,1.62
20110318,0.38
20110321,-0.7
20110322,0
20110323,-0.12
20110324,-0.69
20110325,-0.75
20110328,0.15
20110329,-0.31
20110330,-0.21
20110331,0.09
20110401,-0.3
20110404,-0.16
20110405,0.2
20110406,0.01
20110407,-0.18
20110408,0.1
20110411,-0.25
20110412,-1.83
20110413,0.86
20110414,-0.22
20110415,-0.67
20110418,-1.86
20110419,-0.65
20110420,2.1
20110421,0.65
20110422,0
20110425,0.24
20110426,0.03
20110427,0.67
20110428,-0.3
20110429,0.3
20110502,0.11
20110503,-0.51
20110504,-1.38
20110505,-6.13
20110506,1.23
20110509,2.22
20110510,-0.93
20110511,0.3
20110512,0.67
20110513,0
20110516,0.91
20110517,-0.21
20110518,0.1
20110519,0.88
20110520,-0.13
20110523,-0.71
20110524,0.1
20110525,0.4
20110526,1.39
20110527,0.21
20110530,0
20110531,-0.59
20110601,1.58
20110602,0.55
20110603,-0.19
20110606,0.81
20110607,-0.87
20110608,1.13
20110609,-0.48
20110610,0.75
20110613,0.17
20110614,-1.44
20110615,0.72
20110616,-0.3
20110617,-0.71
20110620,-1.28
20110621,-0.58
20110622,0.57
20110623,0.63
20110624,-0.54
20110627,0.02
20110628,-0.24
20110629,-0.71
20110630,0.3
20110701,0.35
20110704,-0.1
20110705,0.04
20110706,0
20110707,-0.04
20110708,-0.17
20110711,-0.26
20110712,0.3
20110713,-0.11
20110714,-0.77
20110715,0.19
20110718,-0.51
20110719,0.11
20110720,-0.04
20110721,0.05
20110722,1.43
20110725,0.31
20110726,0.43
20110727,-0.27
20110728,0.16
20110729,0.13
20110801,-0.28
20110802,-0.13
20110803,0.07
20110804,-1.12
20110805,0.23
20110808,0.29
20110809,0.37
20110810,1.1
20110811,-0.52
20110812,-1.17
20110815,-1.29
20110816,0.4
20110817,-0.42
20110818,2
20110819,0.71
20110822,-0.11
20110823,0.11
20110824,-0.48
20110825,0.63
20110826,0.62
20110829,-0.75
20110830,0.23
20110831,-0.73
20110901,-0.03
20110902,1.28
20110905,0.54
20110906,0.59
20110907,0.36
20110908,-0.82
20110909,-0.87
20110912,-0.14
20110913,-0.34
20110914,-0.58
20110915,-1.32
20110916,0.39
20110919,-0.22
20110920,0.23
20110921,-0.61
20110922,-0.8
20110923,-0.4
20110926,-0.3
20110927,0.2
20110928,1.1
20110929,-0.1
20110930,0.9
20111003,0.4
20111004,0
20111005,0.3
20111006,0
20111007,0.4
20111010,-0.6
20111011,-1
20111012,-0.7
20111013,0.2
20111014,-1.2
20111017,1
20111018,0.4
20111019,0.7
20111020,0.3
20111021,0
20111024,0
20111025,0.4
